Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-05-07,24.4,25.7,22.36,23.48
2018-05-08,23.48,23.7,21.92,22.41
2018-05-09,22.41,22.63,20.18,21.37
2018-05-10,21.37,21.71,20.02,20.15
2018-05-11,20.16,20.27,16.95,17.51
2018-05-12,17.51,18.48,16.37,17.86
2018-05-13,17.86,19.07,17.67,18.74
2018-05-14,18.74,19.16,17.38,18.66
2018-05-15,18.66,19.88,18.17,18.3
2018-05-16,18.3,18.46,16.82,17.46
2018-05-17,17.46,18.31,17.13,17.13
2018-05-18,17.13,18.15,16.57,17.94
2018-05-19,17.94,18.08,17.45,17.5
2018-05-20,17.5,18.32,17.48,18.23
2018-05-21,18.23,18.27,17.42,17.63
2018-05-22,17.63,17.69,16.55,16.56
2018-05-23,16.56,16.56,14.48,15.27
2018-05-24,15.26,15.57,14.27,15.38
2018-05-25,15.38,15.74,14.82,14.9
2018-05-26,14.9,15.78,14.73,15.43
2018-05-27,15.42,15.43,14.94,15.06
2018-05-28,15.06,15.54,14.38,14.4
2018-05-29,14.4,15.48,14.12,15.32
2018-05-30,15.32,15.52,14.72,15.01
2018-05-31,15.01,15.54,15.01,15.38
2018-06-01,15.38,15.47,15.1,15.24
2018-06-02,15.24,16.13,15.23,15.82
2018-06-03,15.82,16.44,15.77,16.15
2018-06-04,16.15,16.36,15.08,15.28
2018-06-05,15.28,15.51,14.75,15.33
2018-06-06,15.33,15.63,14.91,15.25
2018-06-07,15.25,15.44,15.11,15.16
2018-06-08,15.16,15.63,15.08,15.49
2018-06-09,15.49,15.53,15.09,15.17
2018-06-10,15.17,15.17,12.03,12.21
2018-06-11,12.21,13,12.09,12.61
2018-06-12,12.62,16.27,12.61,14.65
2018-06-13,14.63,14.88,12.91,13.83
2018-06-14,13.81,14.32,13.13,14.08
2018-06-15,14.08,14.11,13.58,13.81
2018-06-16,13.81,14.82,13.59,14.56
2018-06-17,14.56,14.63,14.18,14.3
2018-06-18,14.3,15.58,14,15.14
2018-06-19,15.14,15.9,14.95,15.38
2018-06-20,15.38,16.68,14.83,16.56
2018-06-21,16.57,17.85,16.43,17.67
2018-06-22,17.67,17.82,14.16,14.48
2018-06-23,14.48,15.09,14.19,14.97
2018-06-24,14.97,15.32,13.16,14.9
2018-06-25,14.9,16.02,14.66,15.96
2018-06-26,15.98,16,15.26,15.67
2018-06-27,15.67,15.69,14.17,15.33
2018-06-28,15.33,15.69,14.51,14.56
2018-06-29,14.56,14.92,14.22,14.8
2018-06-30,14.8,16.87,14.79,15.88
2018-07-01,15.88,16.43,15.55,15.96
2018-07-02,15.96,17.07,15.63,16.85
2018-07-03,16.85,17.16,16.2,16.48
2018-07-04,16.48,17.49,15.76,17.21
2018-07-05,17.21,17.39,16.71,16.87
2018-07-06,16.87,18.48,16.84,18.23
2018-07-07,18.23,18.42,17.46,17.68
2018-07-08,17.68,18.97,17.66,18.59
2018-07-09,18.59,18.72,18.14,18.44
2018-07-10,18.45,18.69,16.48,16.68
2018-07-11,16.68,16.75,15.71,16.29
2018-07-12,16.29,16.46,15.71,15.95
2018-07-13,15.95,16.77,15.75,16.21
2018-07-14,16.21,16.71,16.09,16.5
2018-07-15,16.5,16.92,16.26,16.85
2018-07-16,16.83,17.54,16.56,17.29
2018-07-17,17.29,18.23,16.93,17.99
2018-07-18,18.01,18.38,17.12,17.39
2018-07-19,17.39,17.8,17.1,17.29
2018-07-20,17.29,17.63,15.74,15.91
2018-07-21,15.91,16.55,15.85,16.36
2018-07-22,16.36,16.54,16.09,16.09
2018-07-23,16.09,16.76,15.87,16.05
2018-07-24,16.05,16.84,15.75,16.53
2018-07-25,16.53,16.85,16.13,16.64
2018-07-26,16.64,17.44,16.3,16.57
2018-07-27,16.59,17.2,16.35,17.16
2018-07-28,17.16,17.17,16.62,16.87
2018-07-29,16.87,17.06,16.68,16.83
2018-07-30,16.83,17.38,16.61,17.09
2018-07-31,17.09,17.2,16.47,16.58
2018-08-01,16.58,16.58,14.97,15
2018-08-02,15,15.56,14.56,14.93
2018-08-03,14.92,16.94,14.13,16.82
2018-08-04,16.79,16.91,15.85,16.21
2018-08-05,16.21,17.8,16.21,17.79
2018-08-06,17.79,18.57,17.16,18.04
2018-08-07,18.04,20.98,16.83,17.33
2018-08-08,17.35,17.36,14.55,14.63
2018-08-09,14.63,15.4,14.34,15.21
2018-08-10,15.19,15.35,14.12,14.21
2018-08-11,14.21,14.34,12.4,13.51
2018-08-12,13.51,13.85,12.84,13.32
2018-08-13,13.32,13.44,12.42,12.43
2018-08-14,12.43,12.43,10.14,10.96
2018-08-15,10.96,12.63,10.89,12.5
2018-08-16,12.5,14.91,11.9,14.11
2018-08-17,14.11,14.5,13.05,14.24
2018-08-18,14.26,14.57,12.62,13.2
2018-08-19,13.2,13.76,12.85,13.36
2018-08-20,13.36,13.53,12.78,12.94
2018-08-21,12.94,12.95,12.18,12.6
2018-08-22,12.55,13.46,11.92,12.18
2018-08-23,12.18,12.49,11.91,12.42
2018-08-24,12.42,12.64,12.27,12.57
2018-08-25,12.56,12.79,12.42,12.52
2018-08-26,12.52,12.65,12.07,12.39
2018-08-27,12.39,12.64,12.27,12.4
2018-08-28,12.38,13.38,12.29,13.22
2018-08-29,13.21,13.36,12.81,13.08
2018-08-30,13.08,13.12,12.45,12.75
2018-08-31,12.75,12.95,12.52,12.74
2018-09-01,12.74,13.36,12.69,13.23
2018-09-02,13.23,13.39,13.01,13.27
2018-09-03,13.27,14.52,13.26,14.19
2018-09-04,14.19,14.25,13.75,13.97
2018-09-05,13.96,14.08,12.04,12.27
2018-09-06,12.27,12.3,11.1,11.7
2018-09-07,11.7,12.26,11.42,11.65
2018-09-08,11.65,11.83,10.7,10.82
2018-09-09,10.83,11.66,10.82,11.38
2018-09-10,11.38,11.47,10.94,11.2
2018-09-11,11.2,11.48,10.87,11.27
2018-09-12,11.27,11.28,10.07,10.59
2018-09-13,10.59,11.32,10.58,11.03
2018-09-14,11.03,11.37,10.91,11.06
2018-09-15,11.06,11.56,10.93,11.25
2018-09-16,11.25,11.5,10.96,11.2
2018-09-17,11.2,11.32,10.03,10.3
2018-09-18,10.3,10.8,10.17,10.56
2018-09-19,10.56,11.23,10.27,10.73
2018-09-20,10.73,10.94,10.61,10.93
2018-09-21,10.93,11.81,10.85,11.55
2018-09-22,11.55,11.86,11.22,11.43
2018-09-23,11.43,11.75,11.39,11.5
2018-09-24,11.5,11.62,11.02,11.15
2018-09-25,11.15,11.35,10.41,11.11
2018-09-26,11.11,11.31,10.84,10.99
2018-09-27,10.99,11.54,10.77,11.52
2018-09-28,11.52,11.6,11.1,11.2
2018-09-29,11.2,11.44,11.02,11.41
2018-09-30,11.41,11.43,11.14,11.27
2018-10-01,11.28,11.38,11.07,11.22
2018-10-02,11.22,11.36,11.11,11.16
2018-10-03,11.15,11.19,10.87,10.97
2018-10-04,10.97,11.2,10.97,11.05
2018-10-05,11.05,11.14,10.95,11.03
2018-10-06,11.03,11.16,10.86,10.93
2018-10-07,10.93,10.97,10.68,10.86
2018-10-08,10.86,11.04,10.85,11
2018-10-09,11,11,10.84,10.9
2018-10-10,10.9,10.93,10.73,10.85
2018-10-11,10.85,10.86,9.63,9.77
2018-10-12,9.77,9.77,9,9.48
2018-10-13,9.48,9.59,9.39,9.51
2018-10-14,9.51,9.66,9.45,9.51
2018-10-15,9.51,10.74,9.28,9.79
2018-10-16,9.79,10.02,9.67,9.72
2018-10-17,9.72,10.09,9.58,9.88
2018-10-18,9.87,9.93,9.6,9.63
2018-10-19,9.63,9.76,9.46,9.67
2018-10-20,9.67,9.72,9.52,9.65
2018-10-21,9.65,9.81,9.55,9.67
2018-10-22,9.67,10.29,9.53,10.07
2018-10-23,10.07,10.24,9.83,9.84
2018-10-24,9.84,9.99,9.66,9.82
2018-10-25,9.82,9.85,9.59,9.71
2018-10-26,9.71,9.79,9.57,9.66
2018-10-27,9.66,9.71,9.55,9.6
2018-10-28,9.59,9.64,9.52,9.58
2018-10-29,9.58,9.72,8.97,9.06
2018-10-30,9.06,9.18,8.91,9.01
2018-10-31,9.01,9.13,8.78,9.06
2018-11-01,9.06,9.09,8.95,9.07
2018-11-02,9.07,9.2,9.02,9.15
2018-11-03,9.16,9.18,9.07,9.12
2018-11-04,9.12,9.64,9.07,9.45
2018-11-05,9.44,9.52,9.29,9.4
2018-11-06,9.4,9.93,9.39,9.9
2018-11-07,9.91,10,9.6,9.65
2018-11-08,9.65,9.72,9.45,9.53
2018-11-09,9.53,9.64,9.43,9.46
2018-11-10,9.46,9.58,9.45,9.5
2018-11-11,9.5,9.5,8.99,9.15
2018-11-12,9.15,9.33,9.13,9.21
2018-11-13,9.21,9.25,8.98,9.1
2018-11-14,9.1,9.35,6.84,7.85
2018-11-15,7.85,8.09,7.14,7.67
2018-11-16,7.67,7.88,7.43,7.48
2018-11-17,7.48,7.54,7.37,7.38
2018-11-18,7.38,7.66,7.36,7.4
2018-11-19,7.4,7.47,6.13,6.22
2018-11-20,6.22,6.47,5.12,5.56
2018-11-21,5.57,5.96,5.36,5.68
2018-11-22,5.68,5.83,5.53,5.55
2018-11-23,5.55,5.55,4.99,5.28
2018-11-24,5.28,5.36,4.45,4.6
2018-11-25,4.59,4.94,4.24,4.77
2018-11-26,4.77,4.91,4.2,4.27
2018-11-27,4.27,4.69,4.2,4.6
2018-11-28,4.59,5.13,4.54,4.95
2018-11-29,4.95,5.1,4.79,4.89
2018-11-30,4.89,5.02,4.5,4.57
2018-12-01,4.57,4.97,4.47,4.89
2018-12-02,4.89,5.36,4.81,5.22
2018-12-03,5.22,5.23,4.48,4.52
2018-12-04,4.53,4.8,4.4,4.41
2018-12-05,4.41,4.48,4,4.05
2018-12-06,4.05,4.22,3.69,3.7
2018-12-07,3.7,4.15,3.28,3.99
2018-12-08,3.99,4.53,3.55,4.01
2018-12-09,4.04,4.35,3.83,3.95
2018-12-10,3.95,4.17,3.75,3.92
2018-12-11,3.92,4.19,3.66,3.74
2018-12-12,3.74,4.02,3.67,3.9
2018-12-13,3.9,4.01,3.77,3.9
2018-12-14,3.9,3.92,3.63,3.75
2018-12-15,3.75,3.76,3.52,3.64
2018-12-16,3.64,3.84,3.62,3.63
2018-12-17,3.63,4.21,3.63,4.01
2018-12-18,4.01,4.27,3.9,4.13
2018-12-19,4.13,4.83,4.11,4.56
2018-12-20,4.56,5.02,4.4,4.76
2018-12-21,4.76,4.92,4.54,4.58
2018-12-22,4.58,4.66,4.36,4.61
2018-12-23,4.61,5.11,4.6,4.96
2018-12-24,4.96,5.61,4.94,5.31
2018-12-25,5.31,5.34,4.55,4.73
2018-12-26,4.73,5.55,4.7,5.54
2018-12-27,5.54,5.82,4.79,4.82
2018-12-28,4.82,5.58,4.74,5.3
2018-12-29,5.3,5.52,5.24,5.48
2018-12-30,5.48,5.54,5.11,5.35
2018-12-31,5.35,5.41,4.99,5.06
2019-01-01,5.06,5.26,5.02,5.23
2019-01-02,5.23,5.52,5.22,5.49
2019-01-03,5.49,5.54,5,5.16
2019-01-04,5.16,5.4,5.09,5.32
2019-01-05,5.32,5.41,5.17,5.21
2019-01-06,5.21,5.66,5.16,5.43
2019-01-07,5.43,5.57,4.92,4.96
2019-01-08,4.96,5.17,4.89,5.01
2019-01-09,5.02,5.16,4.98,5.03
2019-01-10,5.03,5.11,4.3,4.4
2019-01-11,4.41,4.64,4.41,4.49
2019-01-12,4.49,4.81,4.42,4.59
2019-01-13,4.6,4.63,4.22,4.27
2019-01-14,4.27,4.55,4.26,4.45
2019-01-15,4.45,4.48,4.19,4.22
2019-01-16,4.22,4.45,4.22,4.34
2019-01-17,4.34,4.6,4.3,4.48
2019-01-18,4.48,4.54,4.34,4.39
2019-01-19,4.39,4.68,4.39,4.48
2019-01-20,4.48,4.5,4.23,4.29
2019-01-21,4.29,4.37,4.25,4.28
2019-01-22,4.28,4.4,4.19,4.36
2019-01-23,4.36,4.44,4.33,4.35
2019-01-24,4.35,4.4,4.28,4.38
2019-01-25,4.38,4.43,4.31,4.37
2019-01-26,4.37,4.47,4.32,4.35
2019-01-27,4.35,4.35,4.19,4.29
2019-01-28,4.29,4.29,3.82,3.95
2019-01-29,3.96,4.05,3.88,3.94
2019-01-30,3.94,4.07,3.89,4.01
2019-01-31,4.01,4.1,3.93,3.99
2019-02-01,3.99,4.02,3.89,3.99
2019-02-02,3.99,4,3.87,3.95
2019-02-03,3.95,4.06,3.87,3.92
2019-02-04,3.92,3.94,3.85,3.88
2019-02-05,3.88,3.9,3.83,3.88
2019-02-06,3.88,3.89,3.67,3.79
2019-02-07,3.79,3.91,3.7,3.88
2019-02-08,3.88,4.34,3.85,4.14
2019-02-09,4.14,4.2,4.05,4.11
2019-02-10,4.11,4.14,3.97,4.12
2019-02-11,4.12,4.22,4.01,4.11
2019-02-12,4.11,4.23,4.03,4.07
2019-02-13,4.08,4.21,4.08,4.16
2019-02-14,4.16,4.21,4.09,4.16
2019-02-15,4.16,4.26,4.07,4.13
2019-02-16,4.13,4.21,4.1,4.14
2019-02-17,4.14,4.25,4.07,4.19
2019-02-18,4.19,4.5,4.19,4.42
2019-02-19,4.42,4.87,4.41,4.69
2019-02-20,4.69,4.79,4.48,4.6
2019-02-21,4.62,4.71,4.45,4.47
2019-02-22,4.47,4.86,4.43,4.77
2019-02-23,4.77,4.96,4.67,4.91
2019-02-24,4.91,5.05,4.26,4.36
2019-02-25,4.36,4.47,4.2,4.39
2019-02-26,4.39,4.47,4.32,4.37
2019-02-27,4.37,4.48,4.25,4.36
2019-02-28,4.36,4.47,4.3,4.32
2019-03-01,4.32,4.55,4.3,4.4
2019-03-02,4.4,4.51,4.29,4.35
2019-03-03,4.35,4.48,4.29,4.34
2019-03-04,4.34,4.43,4.05,4.16
2019-03-05,4.16,4.45,4.14,4.33
2019-03-06,4.33,4.47,4.28,4.36
2019-03-07,4.36,4.56,4.36,4.45
2019-03-08,4.45,4.47,4.21,4.26
2019-03-09,4.26,4.43,4.25,4.37
2019-03-10,4.37,4.42,4.26,4.41
2019-03-11,4.41,4.43,4.27,4.3
2019-03-12,4.3,4.34,4.22,4.32
2019-03-13,4.32,4.32,4.2,4.26
2019-03-14,4.26,4.41,4.2,4.34
2019-03-15,4.34,4.49,4.32,4.44
2019-03-16,4.44,4.66,4.42,4.53
2019-03-17,4.53,4.54,4.41,4.47
2019-03-18,4.47,4.54,4.36,4.44
2019-03-19,4.44,4.68,4.34,4.59
2019-03-20,4.59,4.75,4.53,4.67
2019-03-21,4.67,4.92,4.53,4.83
2019-03-22,4.83,5.01,4.78,4.91
2019-03-23,4.91,4.94,4.79,4.89
2019-03-24,4.89,4.91,4.77,4.83
2019-03-25,4.83,4.86,4.62,4.67
2019-03-26,4.68,4.72,4.6,4.63
2019-03-27,4.63,4.85,4.62,4.8
2019-03-28,4.81,4.83,4.71,4.74
2019-03-29,4.74,5,4.7,4.92
2019-03-30,4.92,4.95,4.75,4.82
2019-03-31,4.82,4.86,4.75,4.86
2019-04-01,4.86,4.87,4.78,4.81
2019-04-02,4.81,5.41,4.81,5.35
2019-04-03,5.35,6.18,5.34,5.9
2019-04-04,5.9,6.01,5.12,5.38
2019-04-05,5.38,5.94,5.32,5.73
2019-04-06,5.73,6.1,5.53,5.93
2019-04-07,5.93,10.5,5.93,8.47
2019-04-08,8.47,8.51,6.85,7.43
2019-04-09,7.42,7.48,6.81,7.11
2019-04-10,7.11,7.27,6.92,6.98
2019-04-11,6.98,7.08,6,6.18
2019-04-12,6.18,6.54,5.95,6.41
2019-04-13,6.41,6.46,6.26,6.32
2019-04-14,6.32,6.38,6.18,6.37
2019-04-15,6.37,6.58,5.96,6.13
2019-04-16,6.13,6.32,6.05,6.26
2019-04-17,6.26,6.35,6.16,6.23
2019-04-18,6.23,6.36,6.19,6.32
2019-04-19,6.32,6.42,6.22,6.28
2019-04-20,6.28,6.35,6.19,6.2
2019-04-21,6.2,6.26,5.74,5.88
2019-04-22,5.88,6,5.84,5.98
2019-04-23,5.98,6.16,5.9,6.01
2019-04-24,6.01,6.03,5.28,5.55
2019-04-25,5.55,5.77,5.53,5.53
2019-04-26,5.52,5.52,5.2,5.38
2019-04-27,5.38,5.81,5.34,5.6
2019-04-28,5.6,5.66,5.37,5.41
2019-04-29,5.41,5.73,5.4,5.62
2019-04-30,5.62,5.92,5.52,5.84
2019-05-01,5.84,6,5.67,5.83
2019-05-02,5.82,5.86,5.68,5.81
2019-05-03,5.82,6.24,5.69,6.13
2019-05-04,6.13,6.18,5.7,5.96
2019-05-05,5.96,5.97,5.69,5.81
2019-05-06,5.82,5.88,5.51,5.83
2019-05-07,5.83,6.03,5.65,5.74
2019-05-08,5.75,5.82,5.56,5.72
2019-05-09,5.72,5.81,5.53,5.6
2019-05-10,5.6,5.71,5.52,5.65
2019-05-11,5.65,6.35,5.59,6.28
2019-05-12,6.28,6.4,5.75,5.93
2019-05-13,5.93,6.28,5.8,6.18
2019-05-14,6.17,6.71,5.98,6.24
2019-05-15,6.24,7.69,6.24,7.53
2019-05-16,7.54,8.61,6.98,7.64
2019-05-17,7.64,7.81,6.77,7.14
2019-05-18,7.15,7.46,7.09,7.28
2019-05-19,7.28,7.89,7.15,7.81
2019-05-20,7.81,7.9,7.14,7.46
2019-05-21,7.46,7.65,7.22,7.51
2019-05-22,7.5,7.51,6.83,6.89
2019-05-23,6.89,7.05,6.68,7.04
2019-05-24,7.03,7.44,6.99,7.39
2019-05-25,7.39,7.43,7.19,7.3
2019-05-26,7.3,7.76,7.14,7.72
2019-05-27,7.72,8.28,7.6,7.9
2019-05-28,7.9,8.49,7.87,8.23
2019-05-29,8.23,8.45,7.69,8.26
2019-05-30,8.26,8.89,7.76,7.9
2019-05-31,7.9,8.52,7.89,8.5
2019-06-01,8.5,8.9,8.42,8.73
2019-06-02,8.73,9.65,8.5,9.46
2019-06-03,9.46,9.83,9.03,9.48
2019-06-04,9.48,9.76,7.55,7.79
2019-06-05,7.79,8.5,7.74,8.06
2019-06-06,8.06,8.23,7.37,7.83
2019-06-07,7.83,8.44,7.76,8.2
2019-06-08,8.18,8.8,8.08,8.33
2019-06-09,8.33,8.55,7.91,8.09
2019-06-10,8.09,8.43,7.91,8.222
2019-06-11,8.221,8.355,8.044,8.279
2019-06-12,8.279,8.838,8.124,8.52
2019-06-13,8.52,8.765,8.5,8.702
2019-06-14,8.702,8.702,8.167,8.562
2019-06-15,8.562,8.715,8.398,8.567
2019-06-16,8.567,8.944,8.518,8.808
2019-06-17,8.808,8.885,8.658,8.863
2019-06-18,8.863,8.898,8.318,8.409
2019-06-19,8.409,8.678,8.354,8.587
2019-06-20,8.59,8.611,8.392,8.553
2019-06-21,8.553,8.846,8.493,8.815
2019-06-22,8.815,9.337,8.746,9.159
2019-06-23,9.159,9.653,9.007,9.314
2019-06-24,9.314,9.404,8.876,9.252
2019-06-25,9.252,9.361,9.058,9.173
2019-06-26,9.173,9.693,8.708,8.909
2019-06-27,8.924,9.118,7.162,7.62
2019-06-28,7.62,8.181,7.584,7.947
2019-06-29,7.929,8.268,7.59,8.206
2019-06-30,8.202,8.667,7.722,8.026
2019-07-01,8.024,8.032,7.308,7.769
2019-07-02,7.769,7.911,7.364,7.705
2019-07-03,7.704,7.955,7.682,7.859
2019-07-04,7.859,8.451,7.757,8.145
2019-07-05,8.145,8.214,7.657,7.971
2019-07-06,7.946,8.175,7.805,7.952
2019-07-07,7.952,8.133,7.761,8.107
2019-07-08,8.108,8.148,7.895,8.099
2019-07-09,8.141,8.293,7.812,7.962
2019-07-10,7.962,8.024,7.058,7.316
2019-07-11,7.33,7.371,6.249,6.739
2019-07-12,6.739,7.008,6.555,6.908
2019-07-13,6.908,6.965,6.456,6.603
2019-07-14,6.593,6.762,5.808,5.97
2019-07-15,5.969,6.013,5.159,5.761
2019-07-16,5.761,6.099,5.158,5.492
2019-07-17,5.495,5.985,5.251,5.828
2019-07-18,5.828,6.071,5.442,6.03
2019-07-19,6.03,6.09,5.672,5.86
2019-07-20,5.859,6.332,5.835,6.299
2019-07-21,6.302,6.329,6.053,6.263
2019-07-22,6.265,6.49,6.226,6.341
2019-07-23,6.339,6.367,5.952,6.115
2019-07-24,6.115,6.235,5.779,6.063
2019-07-25,6.063,6.285,5.99,6.02
2019-07-26,6.02,6.249,5.912,6.213
2019-07-27,6.213,6.33,5.787,5.919
2019-07-28,5.92,6.013,5.868,5.924
2019-07-29,5.924,6.087,5.564,5.947
2019-07-30,5.95,6.002,5.809,5.949
2019-07-31,5.948,6.088,5.817,6.028
2019-08-01,6.028,6.079,5.843,5.972
2019-08-02,5.971,6.021,5.816,5.854
2019-08-03,5.854,5.973,5.85,5.872
2019-08-04,5.872,6.162,5.842,6.073
2019-08-05,6.073,6.358,6.072,6.223
2019-08-06,6.223,6.253,5.819,5.854
2019-08-07,5.854,6.011,5.809,5.917
2019-08-08,5.917,6.187,5.869,5.926
2019-08-09,5.926,6.033,5.735,5.82
2019-08-10,5.82,5.889,5.54,5.685
2019-08-11,5.685,5.884,5.62,5.809
2019-08-12,5.809,5.896,5.683,5.788
2019-08-13,5.788,6.003,5.742,5.968
2019-08-14,5.969,6.162,5.478,5.631
2019-08-15,5.631,5.769,5.304,5.626
2019-08-16,5.613,5.67,5.451,5.581
2019-08-17,5.581,5.603,5.414,5.465
2019-08-18,5.466,5.674,5.434,5.62
2019-08-19,5.619,5.665,5.447,5.501
2019-08-20,5.501,6.178,5.478,5.941
2019-08-21,5.941,6.381,5.871,5.95
2019-08-22,5.95,7.719,5.95,7.176
2019-08-23,7.167,7.564,6.87,6.895
2019-08-24,6.895,7.248,6.774,6.959
2019-08-25,6.959,7.425,6.819,7.176
2019-08-26,7.182,7.508,7.115,7.267
2019-08-27,7.267,7.361,7.116,7.211
2019-08-28,7.211,7.248,6.257,6.5
2019-08-29,6.497,6.524,5.71,5.984
2019-08-30,5.984,6.487,5.762,6.369
2019-08-31,6.37,6.453,6.173,6.402
2019-09-01,6.411,6.421,6.108,6.269
2019-09-02,6.269,6.894,6.221,6.768
2019-09-03,6.768,7.034,6.638,6.839
2019-09-04,6.835,6.899,6.679,6.825
2019-09-05,6.825,7.217,6.724,6.966
2019-09-06,6.966,7.135,6.779,6.832
2019-09-07,6.832,6.84,6.283,6.798
2019-09-08,6.799,6.831,6.601,6.66
2019-09-09,6.66,6.791,6.394,6.564
2019-09-10,6.564,6.752,6.452,6.478
2019-09-11,6.479,6.587,6.145,6.343
2019-09-12,6.343,6.38,6.213,6.338
2019-09-13,6.338,6.348,6.122,6.166
2019-09-14,6.173,6.325,6.11,6.298
2019-09-15,6.298,6.364,6.244,6.276
2019-09-16,6.276,6.355,6.159,6.259
2019-09-17,6.259,6.446,6.183,6.386
2019-09-18,6.386,6.541,6.298,6.407
2019-09-19,6.398,6.439,5.788,6.237
2019-09-20,6.236,6.286,5.978,6.134
2019-09-21,6.134,6.207,6.053,6.184
2019-09-22,6.184,6.184,5.971,6.059
2019-09-23,6.059,6.099,5.837,5.891
